"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","MAP_LABEL","DESC"
"Bistorta vivipara","(L.) Delarbre",130545,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Polygonaceae","Bistorta",NA,"Bistorta vivipara","","species","UBC","UBCVascular","V47384","","40452682-C1DB-5140-83A2-815DA95EB957","W. Taylor","s.n.",NA,"1913-08-03",1913,8,3,"PRESERVED_SPECIMEN","Base of Tongue, Sphinx Glacier",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"W. Taylor",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Boechera calderi","(G. A. Mulligan) Windham & Al-Shehbaz",75780,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","",NA,"Brassicaceae","Boechera",NA,"Boechera calderi","","species","UBC","UBCVascular","V158248","","094C0478-43C9-EF4D-8819-D796C6C01F5B","B. Fraser","s.n.",NA,"1966-07-29",1966,7,29,"PRESERVED_SPECIMEN","Garibaldi Park, Sphinx Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Curtis R. Bjork",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Boechera lyallii","(S. Watson) Dorn",75799,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","",NA,"Brassicaceae","Boechera",NA,"Boechera lyallii","","species","UBC","UBCVascular","V64033","","FD2F6510-C40E-214E-A4D1-A86E37D0FCFF","John Davidson","s.n.",NA,"1913-08-01",1913,8,1,"PRESERVED_SPECIMEN","Garibaldi Park, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John Davidson 1913",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Boechera stricta","(Graham) Al-Shehbaz",75824,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","",NA,"Brassicaceae","Boechera",NA,"Boechera stricta","","species","UBC","UBCVascular","V158313","","991B4F74-5112-B743-AC96-34CFF59C3EA6","B. Fraser","s.n.",NA,"1965-07-21",1965,7,21,"PRESERVED_SPECIMEN","Garibaldi Park, Warren Glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Curtis R. Bjork",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Botrychium lanceolatum","(Gmel.)",1002058,"Plantae","Tracheophyta","Polypodiopsida","Ophioglossales","",NA,"Ophioglossaceae","Botrychium",NA,"Botrychium lanceolatum","","species","UBC","UBCVascular","V161120","","60C99EDF-6EE8-EA4F-B618-D4E2691C8E52","B. Fraser","s.n.",NA,"1965-01-01",1965,1,1,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2019)",NA,"P.T.Northcote 1978",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Botrychium neolunaria","Stensvold & Farrar",502412,"Plantae","Tracheophyta","Polypodiopsida","Ophioglossales","",NA,"Ophioglossaceae","Botrychium",NA,"Botrychium neolunaria","","species","UBC","UBCVascular","V161026","","5BC580BA-342F-824D-9D80-F0949DB90E05","B. Fraser","s.n.",NA,"1965-01-01",1965,1,1,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"B. Fraser",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Brewerimitella breweri","(A.Gray) R.A.Folk & Y.Okuyama",1424142,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Brewerimitella",NA,"Brewerimitella breweri","","species","UBC","UBCVascular","V97728","","329EC847-44E2-844A-AAA2-4A14022D9628","E.B. Peterson","s.n.",NA,"1961-08-18",1961,8,18,"PRESERVED_SPECIMEN","Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Bromus marginatus","Nees ex Steud.",159467,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Bromus",NA,"Bromus marginatus","marginatus","species","RBCM","V","V011304","","RBCM:Botany:V011304","John Eastham","s.n.",NA,"1938-08-09",1938,8,9,"PRESERVED_SPECIMEN","Mount Garibaldi: bank of Desolation Lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2020)",NA,"Laurel Anderton",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Calamagrostis purpurea","(Trin.) Trin.",467380,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Calamagrostis",NA," Calamagrostis purpurea","langsdorffii","species","UBC","UBCVascular","V158373","","C4A1D3F2-9CF2-7243-B6DA-003C33721EE3","B. Fraser","s.n.",NA,"1966-07-21",1966,7,21,"PRESERVED_SPECIMEN","Garibaldi Park, Warren glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"K.L. Marr",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Callitriche palustris","L.",75937,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Plantaginaceae","Callitriche",NA,"Callitriche palustris","","species","iNaturalist","Observations","31387531","","https://www.inaturalist.org/observations/31387531","judith holm","",NA,"2019-08-20",2019,8,20,"Human Observation","",NA,NA,"British Columbia","Canada","CA",1366,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Callitropsis nootkatensis","(D.Don) Oerst.",820904,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Cupressaceae","Callitropsis",NA,"Callitropsis nootkatensis","","species","iNaturalist","Observations","179268690","","https://www.inaturalist.org/observations/179268690","Andrew Simon","",NA,"2023-08-16",2023,8,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2019)",NA,"",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Caltha leptosepala","DC.",64445,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Caltha",NA,"Caltha leptosepala","","species","UBC","UBCVascular","V55975","","A39A3C7B-6532-EA46-95B0-82B06244EFD7","Vernon C. Brink","56-8-87",NA,"1956-08-07",1956,8,7,"PRESERVED_SPECIMEN","Garibaldi Park, Black Tusk Lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Vernon C. Brink",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Campanula alaskana","L.",967218,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Campanulaceae","Campanula",NA,"Campanula alaskana","","species","iNaturalist","Observations","242229818","","https://www.inaturalist.org/observations/242229818","Rachel Munger","",NA,"2024-08-17",2024,8,17,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Campanula rotundifolia complex","",984576,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Campanulaceae","Campanula",NA,"","","genus","UBC","UBCVascular","V27336","","07729723-E910-924E-B0D7-8C83D2707A84","W. Cottle","377",NA,"1951-08-22",1951,8,22,"PRESERVED_SPECIMEN","polemonium ridge, Black Tusk Meadows, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"S.G. Shetler",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Cardamine pensylvanica","Muhl. ex Willd",76005,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","",NA,"Brassicaceae","Cardamine",NA,"Cardamine pensylvanica","","species","UBC","UBCVascular","V12583","","3439B7F1-A091-E74C-99AF-DBA17BC4E337","John Davidson","s.n.",NA,"1912-08-15",1912,8,15,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Black Tusk Valley [Black Tusk Lake]",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Theodore J. Crovello",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex albonigra","Mack.",76009,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex albonigra","","species","UBC","UBCVascular","V234059","","E9E211D7-8594-0942-A359-F1F0979C1431","John Davidson","s.n.",NA,"1917-08-10",1917,8,10,"PRESERVED_SPECIMEN","Garibaldi park, Polemonium ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John W. Eastham",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex foenea","Willd.",204268,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex foenea","","species","UBC","UBCVascular","V108850","","33D81122-98F0-F141-9319-35D002141635","Vladimir J. Krajina, R.C. Brooke","64092005",NA,"1964-09-20",1964,9,20,"PRESERVED_SPECIMEN","Garibaldi Park, little diamond head, cheekye ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Vladimir J. Krajina",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex garberi","Fernald",159956,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex garberi","","species","UBC","UBCVascular","V161042","","9DAECD8A-7C64-C147-A614-89023A196535","B. Fraser","s.n.",NA,"1965-07-20",1965,7,20,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vladimir J. Krajina 1965",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex illota","L.H. Bailey",76053,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex illota","","species","RBCM","V","V055042","","RBCM:Botany:V055042","T. Brayshaw; J. Foster","s.n.",NA,"1969-09-03",1969,9,3,"PRESERVED_SPECIMEN","Black Tusk Lake: near Black Tusk Lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,"R. Whitkus",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex macrochaeta","C.A. Mey.",160007,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex macrochaeta","","species","UBC","UBCVascular","V215359","","BDF0FBC5-809E-584B-81DE-19E4D148BB05","Thomas C. Brayshaw","s.n.",NA,"1969-09-03",1969,9,3,"PRESERVED_SPECIMEN","between helm & Black Tusk lakes, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Thomas C. Brayshaw 1970",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex mertensii","Prescott ex Bong.",76078,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex mertensii","","species","UBC","UBCVascular","V161050","","CAC1E6F5-7DBB-094A-88AF-A465EB7C5223","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","s.n.",NA,"1967-08-22",1967,8,22,"PRESERVED_SPECIMEN","Sphinx glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vladimir J. Krajina 1968",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex nardina","Fr.",160034,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex nardina","","species","iNaturalist","Observations","57459094","","https://www.inaturalist.org/observations/57459094","judith holm","",NA,"2020-08-22",2020,8,22,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex nigricans","C.A. Mey",76084,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex nigricans","","species","UBC","UBCVascular","V215353","","184B41E9-7746-D142-9FC6-EF2595FF08AC","Thomas C. Brayshaw, J.B. Foster","s.n.",NA,"1969-09-03",1969,9,3,"PRESERVED_SPECIMEN","between Black Tusk & helm lakes, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Thomas C. Brayshaw 1970",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex pachystachya","Cham. ex Steud.",76089,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex pachystachya","","species","UBC","UBCVascular","V161047","","207BB01B-74BF-E04B-B07D-D6D75A4B62CE","B. Fraser","s.n.",NA,"1966-08-29",1966,8,29,"PRESERVED_SPECIMEN","Sphinx glacier foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"R. Whitkus 1981",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex pauciflora","Lightf.",62577,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex pauciflora","","species","iNaturalist","Observations","93951496","","https://www.inaturalist.org/observations/93951496","Chloe and Trevor Van Loon","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",26486,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Chloe and Trevor Van Loon",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex phaeocephala","Piper",76093,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex phaeocephala","","species","UBC","UBCVascular","V42674","","D902A968-181E-324F-807F-ABD8D2574E84","John Davidson","s.n.",NA,"1914-08-03",1914,8,3,"PRESERVED_SPECIMEN","Garibaldi Park, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"John W. Eastham",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex preslii","Steud.",76096,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex preslii","","species","UBC","UBCVascular","V55936","","C850B9C6-C194-8A43-A621-82ADA5CB1188","Vernon C. Brink","56-8-193",NA,"1956-08-10",1956,8,10,"PRESERVED_SPECIMEN","sentinel glacier, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"R. Whitkus 1981",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex pyrenaica","wahlenb.",160078,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex pyrenaica","","species","UBC","UBCVascular","V80302","","611243C4-B68C-4942-A720-B32140B6FEDF","Vernon C. Brink","s.n.",NA,"1956-08-08",1956,8,8,"PRESERVED_SPECIMEN","castle towers, polemonium ridge, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John W. Eastham 1961",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex rossii","Boott",76099,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex rossii","","species","UBC","UBCVascular","V161039","","07A39138-4F40-3D40-B90E-05EA7A8A0D09","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","s.n.",NA,"1967-08-21",1967,8,21,"PRESERVED_SPECIMEN","Sentinel Glacier Foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"V. Bednar, Satoru Kojima",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex scirpoidea","Michaux",234898,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex scirpoidea","","species","iNaturalist","Observations","32725312","","https://www.inaturalist.org/observations/32725312","judith holm","",NA,"2013-09-08",2013,9,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",171,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2000)",NA,"",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Carex spectabilis","Dewey",76111,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Cyperaceae","Carex",NA,"Carex spectabilis","","species","UBC","UBCVascular","V55941","","BD24AA01-5B02-E241-9269-8D895365270A","Vernon C. Brink","56-8-91",NA,"1956-08-07",1956,8,7,"PRESERVED_SPECIMEN","Black Tusk lake, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Cassiope mertensiana ssp. mertensiana","(Bong.) D. Don",126554,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Cassiope",NA,"Cassiope mertensiana","mertensiana","subspecies","UBC","UBCVascular","V108856","","55B4B1B5-E2CC-A849-AC89-98DE3160CEA5","Vladimir J. Krajina, R.C. Brooke","64092027",NA,"1964-09-20",1964,9,20,"PRESERVED_SPECIMEN","Garibaldi Park, Little Diamond Head, Cheekye Ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Gary Wallace",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Castilleja elmeri","Fernald",147018,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja elmeri","","species","UBC","UBCVascular","V97862","","2DE4FE70-CE97-7A43-964E-DF2BB9C0246F","E.B. Petersen","s.n.",NA,"1961-08-19",1961,8,19,"PRESERVED_SPECIMEN","Garibaldi Park, Little Diamond Head",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Mark Egger",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Castilleja hispida var. hispida","Benth.",234938,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja hispida","hispida","varietas","iNaturalist","Observations","109340347","","https://www.inaturalist.org/observations/109340347","Steve Ansell","",NA,"2005-07-10",2005,7,10,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Castilleja miniata var. miniata","Douglas ex Hook.",79691,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja miniata","miniata","varietas","RBCM","V","V008108","","RBCM:Botany:V008108","George Hardy","s.n.",NA,"1926-08-08",1926,8,8,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2000)",NA,"Mark Egger",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Castilleja parviflora var. albida","Bong.",154246,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja parviflora","albida","varietas","RBCM","V","V008055","","RBCM:Botany:V008055","George Hardy","s.n.",NA,"1926-07-31",1926,7,31,"PRESERVED_SPECIMEN","Black Tusk, The: Ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S3S4 (2016)",NA,"Mark Egger",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Castilleja parviflora var. parviflora","Bong.",154248,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja parviflora","parviflora","varietas","RBCM","V","V008056","","RBCM:Botany:V008056","George Hardy","s.n.",NA,"1926-08-03",1926,8,3,"PRESERVED_SPECIMEN","Black Tusk, The: original label reads ""Black Tusk Ridge""",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5",NA,"Mark Egger",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Castilleja rhexiifolia","Rydb.",117513,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja rhexiifolia","","species","UBC","UBCVascular","V108880","","5C6FCC7E-0E55-2C43-AD93-C7AF6623BDF5","Vladimir J. Krajina, R.C. Brooke","64092021",NA,"1964-09-20",1964,9,20,"PRESERVED_SPECIMEN","Garibaldi Park, Little Diamond Head, Cheekye Ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vladimir J. Krajina",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Chamaenerion angustifolium","(L.) Scop.",564969,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion angustifolium","angustifolium","species","UBC","UBCVascular","V63277","","E6B238FF-0E21-124C-B0AC-F16A85EF9824","John Davidson","s.n.",NA,"1912-08-14",1912,8,14,"PRESERVED_SPECIMEN","Garibaldi, Blacktooth (Black Tusk) Valley [Black Tusk Lake]",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Nancy J. Purcell",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Chamaenerion latifolium","(L.) Sweet",564970,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Chamaenerion",NA,"Chamaenerion latifolium","","species","iNaturalist","Observations","97934979","","https://www.inaturalist.org/observations/97934979","Samantha Leigh","",NA,"2021-09-09",2021,9,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"jozien",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Cherleria biflora","(L.) A. J. Moore & Dillenb.",836811,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria biflora","","species","UBC","UBCVascular","V7625","","61A1C4DF-7C2E-C140-B789-974BB9D83731","John Davidson","s.n.",NA,"1913-08-01",1913,8,1,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John W. Eastham",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Chimaphila umbellata","(L.) W.P.C. Barton",62236,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Chimaphila",NA,"Chimaphila umbellata","","species","iNaturalist","Observations","126397793","","https://www.inaturalist.org/observations/126397793","Bobby Valentine","",NA,"2022-07-15",2022,7,15,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
"Cirsium edule","Nutt.",143675,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Cirsium",NA,"Cirsium edule","","species","iNaturalist","Observations","94270764","","https://www.inaturalist.org/observations/94270764","Oplopanax","",NA,"2021-08-04",2021,8,4,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Oplopanax",NA,NA,NA,NA,NA,"CMAunp","Undifferentiated and Parkland Coastal Mountain-heather Alpine Zone"
